ID,Project_Code,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Vendor,Brand,Dosage,Dosage_Form,Unit_of_Measure_Per_Pack,Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,Weight_Kilograms,Freight_Cost_USD,Line_Item_Insurance_USD
12561,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2008-11-07 00:00:00,2008-11-07 00:00:00,2008-11-07 00:00:00,SCMS from RDC,Generic,100mg,Chewable/dispersible tablet,60,4200,32550.0,7.75,0.13,"Aurobindo Unit III, India",867,2938.92,63.8
12563,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-03-23 00:00:00,2009-03-23 00:00:00,2009-03-23 00:00:00,SCMS from RDC,Kaletra,80/20mg/ml,Oral solution,300,405,16645.5,41.1,0.14,ABBVIE (Abbott) Logis. UK,See DN-1163 (ID#:11030),See DN-1163 (ID#:11030),32.63
12564,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-06-19 00:00:00,2009-06-19 00:00:00,2009-06-19 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,5259,15777.0,3.0,0.05,Hetero Unit III Hyderabad IN,294,5432.93,30.92
12565,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2009-04-27 00:00:00,2009-04-27 00:00:00,2009-04-27 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,60000,660000.0,11.0,0.37,"Aurobindo Unit III, India",5144,13853.29,1293.6
12567,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2009-06-16 00:00:00,2009-06-16 00:00:00,2009-06-16 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,26292,310245.6,11.8,0.2,Mylan (formerly Matrix) Nashik,3218,15990.35,608.08
12568,151-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-05-08 00:00:00,2009-05-08 00:00:00,2009-05-08 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,71422,814210.8,11.4,0.19,"Aurobindo Unit III, India",8016,15128.37,1595.85
12569,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-04-24 00:00:00,2009-04-24 00:00:00,2009-04-24 00:00:00,SCMS from RDC,Aluvia,200/50mg,Tablet,120,80,3288.0,41.1,0.34,ABBVIE Ludwigshafen Germany,19,1381.64,6.44
12570,151-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2009-04-29 00:00:00,2009-04-29 00:00:00,2009-04-29 00:00:00,SCMS from RDC,Truvada,300/200mg,Tablet - FDC,30,17933,470741.25,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",1564,16864.58,922.65
12571,123-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-05-08 00:00:00,2009-05-08 00:00:00,2009-05-08 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,10000,93500.0,9.35,0.16,"Aurobindo Unit III, India",905,15128.37,183.26
12572,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-05-19 00:00:00,2009-05-19 00:00:00,2009-05-19 00:00:00,SCMS from RDC,Generic,20mg/ml,Oral solution,240,398,5970.0,15.0,0.06,"Aurobindo Unit III, India",See DN-1205 (ID#:11314),See DN-1205 (ID#:11314),11.7
12573,126-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-05-08 00:00:00,2009-05-08 00:00:00,2009-05-08 00:00:00,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,23991,275896.5,11.5,0.38,Mylan (formerly Matrix) Nashik,2096,15128.37,540.76
12574,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-05-22 00:00:00,2009-05-22 00:00:00,2009-05-22 00:00:00,SCMS from RDC,Stocrin/Sustiva,30mg/ml,Oral solution,180,98,1662.08,16.96,0.09,"MSD, Haarlem, NL",28,988.24,3.26
12575,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-05-20 00:00:00,2009-05-20 00:00:00,2009-05-20 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,6476,56729.76,8.76,0.15,Mylan (formerly Matrix) Nashik,540,4881.06,111.19
12576,151-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Ocean,2009-04-30 00:00:00,2009-04-30 00:00:00,2009-04-30 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,13334,152007.6,11.4,0.19,Mylan (formerly Matrix) Nashik,1626,17096.24,297.93
12577,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-05-22 00:00:00,2009-05-22 00:00:00,2009-05-22 00:00:00,SCMS from RDC,Generic,100mg,Capsule,100,504,2766.96,5.49,0.05,"Aurobindo Unit III, India",See DN-1221 (ID#:11636),See DN-1221 (ID#:11636),5.42
12578,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-06-24 00:00:00,2009-06-24 00:00:00,2009-06-24 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,107,342.4,3.2,0.05,"Aurobindo Unit III, India",See DN-1222 (ID#:11317),See DN-1222 (ID#:11317),0.67
12579,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-06-11 00:00:00,2009-06-11 00:00:00,2009-06-11 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,17100,41724.0,2.44,0.04,"Aurobindo Unit III, India",See DN-1234 (ID#:11970),See DN-1234 (ID#:11970),81.78
12580,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-06-11 00:00:00,2009-06-11 00:00:00,2009-06-11 00:00:00,SCMS from RDC,Generic,15mg,Capsule,60,560,840.0,1.5,0.02,"Aurobindo Unit III, India",See DN-1234 (ID#:11970),See DN-1234 (ID#:11970),1.65
12581,100-GH-T01,Ghana,PMO - US,From RDC,N/A - From RDC,Truck,2009-08-12 00:00:00,2009-08-12 00:00:00,2009-08-12 00:00:00,SCMS from RDC,Kaletra,80/20mg/ml,Oral solution,300,1059,10.59,0.01,0.0,ABBVIE (Abbott) Logis. UK,Weight Captured Separately,Invoiced Separately,0.02
12585,123-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-06-16 00:00:00,2009-06-16 00:00:00,2009-06-16 00:00:00,SCMS from RDC,Generic,30mg,Capsule,60,12000,17880.0,1.49,0.02,"Aurobindo Unit III, India",789,7329.83,35.04
12586,119-NA-T01,Namibia,PMO - US,From RDC,N/A - From RDC,Air,2009-06-15 00:00:00,2009-06-15 00:00:00,2009-06-15 00:00:00,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,5000,50000.0,10.0,0.33,Mylan (formerly Matrix) Nashik,419,2317.2,98.0
12587,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-06-24 00:00:00,2009-06-24 00:00:00,2009-06-24 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,1155,13109.25,11.35,0.19,Mylan (formerly Matrix) Nashik,147,1848.59,25.69
12591,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-06-26 00:00:00,2009-06-26 00:00:00,2009-06-26 00:00:00,SCMS from RDC,Aluvia,200/50mg,Tablet,120,220,9042.0,41.1,0.34,ABBVIE Ludwigshafen Germany,50,1359.4,17.72
12592,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2009-07-02 00:00:00,2009-07-02 00:00:00,2009-07-02 00:00:00,SCMS from RDC,Generic,300/300mg,Tablet - FDC,30,92000,1058000.0,11.5,0.38,Mylan (formerly Matrix) Nashik,7101,16702.26,2073.68
12593,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,Air,2009-07-02 00:00:00,2009-07-02 00:00:00,2009-07-02 00:00:00,SCMS from RDC,Generic,200mg,Capsule,90,4000,61040.0,15.26,0.17,"Aurobindo Unit III, India",481,2951.12,119.64
12594,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-06-30 00:00:00,2009-06-30 00:00:00,2009-06-30 00:00:00,SCMS from RDC,Truvada,300/200mg,Tablet - FDC,30,2160,56700.0,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",186,1660.07,111.13
12597,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-06-24 00:00:00,2009-06-24 00:00:00,2009-06-24 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,25824,226218.24,8.76,0.15,"Aurobindo Unit III, India",2359,26714.63,443.39
12598,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2009-09-04 00:00:00,2009-09-04 00:00:00,2009-09-04 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,35000,249200.0,7.12,0.12,"Strides, Bangalore, India.",2604,2448.71,488.43
12599,151-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-08-04 00:00:00,2009-08-04 00:00:00,2009-08-04 00:00:00,SCMS from RDC,Generic,150/300/200mg,Tablet - FDC,60,23670,269838.0,11.4,0.19,"Aurobindo Unit III, India",2666,7445.8,528.88
12600,151-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-08-04 00:00:00,2009-08-04 00:00:00,2009-08-04 00:00:00,SCMS from RDC,Truvada,300/200mg,Tablet - FDC,30,671,17613.75,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",59,7445.8,34.52
12601,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2009-09-15 00:00:00,2009-09-15 00:00:00,2009-09-15 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,12294,94786.74,7.71,0.13,Hetero Unit III Hyderabad IN,629,8281.69,185.78
12602,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-09-15 00:00:00,2009-09-15 00:00:00,2009-09-15 00:00:00,SCMS from RDC,Generic,200mg,Tablet,60,2250,6525.0,2.9,0.05,"Aurobindo Unit III, India",See DN-1300 (ID#:11669),See DN-1300 (ID#:11669),12.79
12603,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-08-10 00:00:00,2009-08-10 00:00:00,2009-08-10 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,2420,21199.2,8.76,0.15,Mylan (formerly Matrix) Nashik,202,1534.1,41.55
12604,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2009-09-17 00:00:00,2009-09-17 00:00:00,2009-09-17 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,42000,299040.0,7.12,0.12,"Strides, Bangalore, India.",See DN-1380 (ID#:12000),See DN-1380 (ID#:12000),586.12
12608,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2009-10-07 00:00:00,2009-10-07 00:00:00,2009-10-07 00:00:00,SCMS from RDC,Generic,150/30mg,Tablet - FDC,60,17500,68250.0,3.9,0.06,Mylan (formerly Matrix) Nashik,1292,1588.05,133.77
12609,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2009-09-22 00:00:00,2009-09-22 00:00:00,2009-09-22 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,88000,968000.0,11.0,0.37,"Aurobindo Unit III, India",7579,6759.28,1897.28
12610,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2009-09-25 00:00:00,2009-09-25 00:00:00,2009-09-25 00:00:00,SCMS from RDC,Viread,300mg,Tablet,30,536,9112.0,17.0,0.57,"Aspen-OSD, Port Elizabeth, SA",41,2233.61,17.86
12611,110-ZM-T01,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2009-10-02 00:00:00,2009-10-02 00:00:00,2009-10-02 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,111538,977072.88,8.76,0.15,"Aurobindo Unit III, India",See DN-1432 (ID#:12320),See DN-1432 (ID#:12320),1915.06
12612,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2009-08-27 00:00:00,2009-08-27 00:00:00,2009-08-27 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,98396,700579.52,7.12,0.12,"Strides, Bangalore, India.",7426,2400.25,1373.14
12613,151-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-10-20 00:00:00,2009-10-20 00:00:00,2009-10-20 00:00:00,SCMS from RDC,Generic,200/300mg,Tablet - FDC,30,121280,1425040.0,11.75,0.39,Mylan (formerly Matrix) Nashik,9813,9341.49,2793.08
12614,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2009-10-26 00:00:00,2009-10-26 00:00:00,2009-10-26 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,15900,404655.0,25.45,0.42,Mylan (formerly Matrix) Nashik,1630,2217.5,793.12
12616,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,Air,2009-10-06 00:00:00,2009-10-06 00:00:00,2009-10-06 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,4275,10431.0,2.44,0.04,"Aurobindo Unit III, India",See DN-1471 (ID#:12015),See DN-1471 (ID#:12015),20.44
12617,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-10-13 00:00:00,2009-10-13 00:00:00,2009-10-13 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,36456,226756.32,6.22,0.21,"Aurobindo Unit III, India",3160,32104.3,444.44
12618,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2009-11-13 00:00:00,2009-11-13 00:00:00,2009-11-13 00:00:00,SCMS from RDC,Generic,30mg,Capsule,60,945,1408.05,1.49,0.02,"Aurobindo Unit III, India",62,1074.8,3.04
12619,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-11-16 00:00:00,2009-11-16 00:00:00,2009-11-16 00:00:00,SCMS from RDC,Truvada,300/200mg,Tablet - FDC,30,576,15120.0,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",Weight Captured Separately,Invoiced Separately,32.6
12620,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2010-01-06 00:00:00,2010-01-06 00:00:00,2010-01-06 00:00:00,SCMS from RDC,Generic,30mg,Capsule,60,735,1073.1,1.46,0.02,"Aurobindo Unit III, India",47,955.36,2.31
12658,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2007-06-20 00:00:00,2007-06-20 00:00:00,2007-06-20 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,62000,458800.0,7.4,0.12,"Cipla, Goa, India",5778,20299,734.08
12664,109-TZ-T01,Tanzania,PMO - US,From RDC,N/A - From RDC,Air,2007-08-13 00:00:00,2007-08-13 00:00:00,2007-08-13 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,3149,51202.74,16.26,0.54,"Aurobindo Unit III, India",See DN-246 (ID#:11138),See DN-246 (ID#:11138),81.92
12665,107-RW-T01,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2007-07-26 00:00:00,2007-07-26 00:00:00,2007-07-26 00:00:00,SCMS from RDC,Kaletra,80/20mg/ml,Oral solution,300,50,2055.0,41.1,0.14,ABBVIE (Abbott) Logis. UK,50,661.06,3.29
12670,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2007-08-21 00:00:00,2007-08-21 00:00:00,2007-08-21 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,3200,114560.0,35.8,0.6,"Aurobindo Unit III, India",See DN-242 (ID#:12077),See DN-242 (ID#:12077),183.3
12673,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2007-10-10 00:00:00,2007-10-10 00:00:00,2007-10-10 00:00:00,SCMS from RDC,Generic,20mg/ml,Oral solution,240,1020,21930.0,21.5,0.09,"Aurobindo Unit III, India",See DN-282 (ID#:11144),See DN-282 (ID#:11144),35.09
12685,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2007-09-21 00:00:00,2007-09-21 00:00:00,2007-09-21 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,2933,49127.75,16.75,0.56,"Aurobindo Unit III, India",See DN-304 (ID#:10589),See DN-304 (ID#:10589),78.6
12686,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2007-09-21 00:00:00,2007-09-21 00:00:00,2007-09-21 00:00:00,SCMS from RDC,Generic,20mg/ml,Oral solution,240,59,1241.95,21.05,0.09,"Aurobindo Unit III, India",See DN-304 (ID#:10589),See DN-304 (ID#:10589),1.99
12690,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2007-09-18 00:00:00,2007-09-18 00:00:00,2007-09-18 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,1560,14820.0,9.5,0.16,"Aurobindo Unit III, India",90,1106,23.71
12691,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2007-09-18 00:00:00,2007-09-18 00:00:00,2007-09-18 00:00:00,SCMS from RDC,Generic,150/30mg,Tablet - FDC,30,1600,3200.0,2.0,0.07,"Cipla, Goa, India",See DN-354 (ID#:10597),See DN-354 (ID#:10597),5.12
12724,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2007-09-20 00:00:00,2007-09-20 00:00:00,2007-09-20 00:00:00,SCMS from RDC,Generic,10mg/ml,Oral suspension,240,1622,10056.4,6.2,0.03,"Aurobindo Unit III, India",See DN-373 (ID#:10623),See DN-373 (ID#:10623),16.09
12729,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2007-11-29 00:00:00,2007-11-29 00:00:00,2007-11-29 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,37300,463266.0,12.42,0.41,"Cipla, Goa, India",See DN-426 (ID#:10633),See DN-426 (ID#:10633),741.23
12734,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2007-11-13 00:00:00,2007-11-13 00:00:00,2007-11-13 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,6,48.9,8.15,0.14,"Aurobindo Unit III, India",See DN-423 (ID#:11194),See DN-423 (ID#:11194),0.08
12735,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,2007-11-16 00:00:00,2007-11-16 00:00:00,2007-11-16 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,22,162.8,7.4,0.12,"Cipla, Goa, India",See DN-425 (ID#:11810),See DN-425 (ID#:11810),0.26
12736,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2008-02-19 00:00:00,2008-02-19 00:00:00,2008-02-19 00:00:00,SCMS from RDC,Generic,150/30mg,Tablet - FDC,30,44000,88000.0,2.0,0.07,"Cipla, Goa, India",See DN-609 (ID#:11480),See DN-609 (ID#:11480),140.8
12737,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2008-03-06 00:00:00,2008-02-19 00:00:00,2008-02-19 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,44400,328560.0,7.4,0.12,"Cipla, Goa, India",See DN-611 (ID#:12472),See DN-611 (ID#:12472),525.7
12738,105-GY-T01,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2007-11-07 00:00:00,2007-11-07 00:00:00,2007-11-07 00:00:00,SCMS from RDC,Aluvia,200/50mg,Tablet,120,986,81049.2,82.2,0.68,ABBVIE Ludwigshafen Germany,See DN-416 (ID#:12125),See DN-416 (ID#:12125),129.68
12739,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2007-11-22 00:00:00,2007-11-22 00:00:00,2007-11-22 00:00:00,SCMS from RDC,Generic,20mg/ml,Oral solution,240,96,2400.0,25.0,0.1,"Aurobindo Unit III, India",See DN-434 (ID#:11483),See DN-434 (ID#:11483),3.84
12741,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2007-12-05 00:00:00,2007-12-05 00:00:00,2007-12-05 00:00:00,SCMS from RDC,Generic,200mg,Capsule,90,500,8000.0,16.0,0.18,"Aurobindo Unit III, India",See DN-458 (ID#:11814),See DN-458 (ID#:11814),12.8
12742,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2007-12-05 00:00:00,2007-12-05 00:00:00,2007-12-05 00:00:00,SCMS from RDC,Generic,100mg,Capsule,100,480,2635.2,5.49,0.05,"Aurobindo Unit III, India",See DN-458 (ID#:11814),See DN-458 (ID#:11814),4.22
12748,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2007-11-30 00:00:00,2007-11-30 00:00:00,2007-11-30 00:00:00,SCMS from RDC,Trizivir,300/150/300mg,Tablet - FDC,60,488,34160.0,70.0,1.17,GSK Ware (UK),See DN-446 (ID#:11204),See DN-446 (ID#:11204),54.66
12749,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2007-12-18 00:00:00,2007-12-18 00:00:00,2007-12-18 00:00:00,SCMS from RDC,Aluvia,200/50mg,Tablet,120,403,16563.3,41.1,0.34,ABBVIE Ludwigshafen Germany,88,1603.44,26.5
12751,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2007-12-03 00:00:00,2007-12-03 00:00:00,2007-12-03 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,645,2134.95,3.31,0.06,"Aurobindo Unit III, India",See DN-475 (ID#:10642),See DN-475 (ID#:10642),3.42
12752,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2007-12-03 00:00:00,2007-12-03 00:00:00,2007-12-03 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,1542,11565.0,7.5,0.12,"Cipla, Goa, India",See DN-475 (ID#:10642),See DN-475 (ID#:10642),18.5
12753,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2008-02-08 00:00:00,2008-02-08 00:00:00,2008-02-08 00:00:00,SCMS from RDC,Norvir,100mg,Capsule,84,210,8055.6,38.36,0.46,ABBVIE (Abbott) Logis. UK,63,740.16,12.89
12754,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2007-12-14 00:00:00,2007-12-14 00:00:00,2007-12-14 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,40000,296000.0,7.4,0.12,"Cipla, Goa, India",4026,13325,473.6
12756,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2008-01-09 00:00:00,2008-01-09 00:00:00,2008-01-09 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,125,1018.75,8.15,0.14,"Aurobindo Unit III, India",See DN-535 (ID#:10658),See DN-535 (ID#:10658),1.63
12759,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,Air,2007-12-20 00:00:00,2007-12-20 00:00:00,2007-12-20 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,9691,92064.5,9.5,0.16,"Aurobindo Unit III, India",899,6483,147.3
12760,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2008-04-08 00:00:00,2008-04-05 00:00:00,2008-04-05 00:00:00,SCMS from RDC,Trizivir,300/150/300mg,Tablet - FDC,60,2067,144690.0,70.0,1.17,GSK Ware (UK),See DN-601 (ID#:10651),See DN-601 (ID#:10651),231.5
12762,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,2008-01-14 00:00:00,2008-01-14 00:00:00,2008-01-14 00:00:00,SCMS from RDC,Generic,150/30mg,Tablet - FDC,30,1600,3200.0,2.0,0.07,"Cipla, Goa, India",See DN-488 (ID#:10652),See DN-488 (ID#:10652),5.12
12763,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2008-03-08 00:00:00,2008-03-08 00:00:00,2008-03-08 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,3000,24450.0,8.15,0.14,"Aurobindo Unit III, India",See DN-627 (ID#:10926),See DN-627 (ID#:10926),39.12
12764,111-MZ-T01,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2008-04-08 00:00:00,2008-04-05 00:00:00,2008-04-05 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,12663,157274.46,12.42,0.41,"Aurobindo Unit III, India",See DN-628 (ID#:10654),See DN-628 (ID#:10654),251.64
12766,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2008-03-04 00:00:00,2008-02-21 00:00:00,2008-02-21 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,32129,97672.16,3.04,0.05,"Ranbaxy, Paonta Shahib, India",See DN-614 (ID#:11219),See DN-614 (ID#:11219),156.28
12770,117-ET-T01,Ethiopia,PMO - US,From RDC,N/A - From RDC,Air,2007-12-20 00:00:00,2008-01-09 00:00:00,2008-01-09 00:00:00,SCMS from RDC,Generic,150mg,Tablet,60,29500,89680.0,3.04,0.05,"Ranbaxy, Paonta Shahib, India",1640,11273,143.49
12771,114-UG-T01,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2008-02-15 00:00:00,2008-02-15 00:00:00,2008-02-15 00:00:00,SCMS from RDC,Generic,150/200/30mg,Tablet - FDC,60,6500,48100.0,7.4,0.12,"Cipla, Goa, India",667,3609.2,76.96
12772,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,SCMS from RDC,Generic,300mg,Tablet,60,5836,160665.08,27.53,0.46,"Aurobindo Unit III, India",See DN-581 (ID#:10667),See DN-581 (ID#:10667),257.06
12773,104-CI-T01,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2008-02-01 00:00:00,2008-02-01 00:00:00,2008-02-01 00:00:00,SCMS from RDC,Generic,1mg/ml,Oral solution,200,2326,3535.52,1.52,0.01,"Aurobindo Unit III, India",232,1704.79,5.66
12776,100-ZW-T01,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,2008-04-21 00:00:00,2008-04-21 00:00:00,2008-04-21 00:00:00,SCMS from RDC,Generic,600mg,Tablet,30,1860,23101.2,12.42,0.41,Mylan (formerly Matrix) Nashik,See DN-709 (ID#:10945),See DN-709 (ID#:10945),36.96
12777,106-HT-T01,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2008-07-04 00:00:00,2008-07-04 00:00:00,2008-07-04 00:00:00,SCMS from RDC,Generic,150/300mg,Tablet - FDC,60,14995,141702.75,9.45,0.16,"Cipla, Goa, India",1586,17289,226.72
12778,112-NG-T01,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2008-04-18 00:00:00,2008-04-18 00:00:00,2008-04-18 00:00:00,SCMS from RDC,Truvada,300/200mg,Tablet - FDC,30,16,420.0,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",See DN-717 (ID#:11858),See DN-717 (ID#:11858),0.67
